CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,Num Of Products,Has Credit Card,Is Active Member,Estimated Salary,Churn
15610105,Shen,666,Germany,Female,21,1,121827.43,2,1,1,99818.31,0
15606133,Lay,628,Spain,Male,42,7,0,2,0,1,172967.87,0
15599403,Wu,577,France,Male,60,10,125389.7,2,1,1,178616.73,0
15648225,Shephard,652,Spain,Female,38,1,103895.31,1,0,1,159649.44,0
15608406,Schmidt,678,France,Male,26,5,111128.04,1,1,0,60941.27,1
15633378,Davidson,692,Spain,Female,49,9,0,2,1,0,178342.63,0
15664759,Lamb,675,Spain,Male,32,10,0,2,1,0,191545.65,0
15625545,Hussey,712,Spain,Male,52,9,0,1,1,1,117977.45,1
15772148,Ferrari,639,Germany,Female,37,5,151242.48,1,0,1,49637.65,0
15810829,Macfarlan,618,France,Male,48,7,0,1,1,0,13921.82,1
15731669,Szabados,554,France,Male,39,2,129709.62,1,1,0,173197.12,0
15738634,Yuan,533,France,Male,47,9,83347.25,1,1,1,137696.25,0
15737571,Matveyev,540,Spain,Female,28,6,84121.04,1,0,1,80698.54,0
15667602,Cheng,704,Spain,Male,33,3,0,2,1,0,73018.74,0
15684147,Palerma,678,France,Male,43,5,102338.19,1,1,1,79649.62,0
15789874,Wang,712,France,Female,29,3,87375.78,2,0,0,166194.53,0
15757952,Teng,651,France,Male,44,2,0,3,1,0,102530.35,1
15698732,K'ung,789,Germany,Male,51,3,104677.09,1,1,0,74265.38,0
15714355,Sinclair,775,Germany,Male,32,8,121669.23,1,0,1,125898.39,0
15599090,McKelvey,564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0
15762048,Yuan,841,Germany,Female,33,7,154969.79,2,1,1,99505.75,0
15790596,Moran,850,Spain,Male,39,0,141829.67,1,1,1,92748.16,0
15609623,McConnell,637,France,Female,63,5,0,1,1,0,28092.77,1
15711901,Iheatu,500,France,Male,45,2,109162.82,1,1,1,126145.08,0
15779809,Giordano,655,France,Male,44,8,87471.63,1,0,1,188593.98,0
15729018,Alexander,666,France,Female,33,2,147229.65,1,1,1,56410.17,0
15698246,Gordon,658,France,Female,24,2,0,2,1,1,84694.49,0
15712409,Tang,749,Germany,Male,66,6,182532.23,2,1,1,195429.92,0
15758306,T'an,654,France,Male,32,6,0,2,1,1,137898.57,0
15621435,Davies,623,France,Female,39,1,160903.2,1,0,0,78774.36,0
15566295,Sanders,761,France,Female,33,6,138053.79,2,1,0,148779.41,0
15569098,Winifred,627,France,Male,44,6,153548.12,1,0,0,35300.08,1
15662532,Holmes,757,Germany,Male,31,8,149085.9,2,1,1,197077.36,0
15664001,Riddle,695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1
15703437,Chinedum,726,France,Male,34,3,0,2,1,0,196288.46,0
15708003,Aleksandrova,587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0
15599452,Conti,605,Germany,Female,43,8,125338.8,2,1,0,23970.13,0
15719793,Watson,850,Spain,Male,62,5,0,2,1,1,180243.56,0
15771580,Davison,850,France,Female,38,0,106831.69,1,0,1,148977.72,0
15732268,Cook,751,France,Male,29,3,159597.45,1,1,0,39934.41,0
15722350,Udinesi,627,Germany,Female,37,7,147361.57,1,1,1,133031.96,0
15611371,Siciliani,736,France,Male,43,4,176134.54,1,1,1,52856.88,0
15673584,Bell,652,France,Female,74,5,0,2,1,1,937.15,0
15636396,Jackson,627,France,Female,35,7,0,2,0,1,193022.44,0
15706170,Onyemere,636,France,Male,34,1,84055.43,1,0,0,37490.84,0
15725478,McClemans,775,France,Male,60,7,0,2,1,1,111558.7,0
15654562,Ma,850,Spain,Female,45,5,174088.3,4,1,0,5669.31,1
15737509,Morrison,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0
15690796,Chambers,516,France,Male,37,8,0,1,1,0,101834.58,0
15716728,Basedow,513,Spain,Female,42,10,0,2,0,1,73151.25,0
15605665,Nwora,673,Germany,Female,69,3,78833.15,2,1,1,37196.15,0
15748481,Howey,564,France,Female,27,6,0,1,0,0,7819.76,0
15757777,Pai,636,France,Female,35,2,0,2,1,1,23129.46,0
15747808,Ni,712,France,Male,29,3,102540.61,1,1,1,189680.79,0
15810593,Forbes,568,France,Male,51,4,0,3,1,1,66586.56,0
15693376,Baryshnikov,741,Spain,Male,43,0,0,2,1,1,2920.63,1
15579808,Kramer,754,Germany,Female,39,8,129401.87,1,1,1,87684.93,0
15598275,Sochima,709,France,Female,32,7,0,2,1,1,199418.02,0
15737080,Marchesi,510,France,Female,32,1,0,2,0,1,28515.17,0
15668580,Todd,716,Spain,Male,33,2,0,2,1,1,92916.53,0
15569438,Mai,607,Germany,Male,36,10,106702.94,2,0,0,198313.69,0
15675842,Pinto,656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0
15577587,Reynolds,550,Germany,Male,52,5,121016.23,1,1,1,41730.37,1
15625592,Sal,486,France,Male,26,2,0,2,1,1,31399.4,0
15635141,Miller,598,Germany,Male,59,8,118210.42,2,0,0,60192.14,1
15642570,Scott,675,Spain,Male,35,8,0,2,1,0,29062.25,0
15702175,Herrin,755,France,Female,29,4,148654.84,2,1,1,28805.09,0
15677785,Stevenson,656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0
15786153,McKenzie,644,Germany,Male,47,9,137774.11,2,1,0,151902.78,0
15759499,Gardiner,598,France,Female,32,4,111156.52,1,1,1,167376.26,0
15659568,Atkinson,850,Spain,Female,31,3,121237.65,1,1,1,31022.56,0
15715597,Onyemauchechi,679,France,Male,36,1,97234.58,1,1,0,188997.08,0
15610147,Ross,632,France,Male,60,2,0,2,0,1,2085.32,0
15802362,Newland,550,Spain,Male,45,0,0,2,0,1,70399.71,0
15660524,Hu,572,Germany,Female,54,9,97382.53,1,1,1,195771.95,0
15747168,Sanders,626,Germany,Female,47,2,103108.8,1,0,1,166475.44,1
15796910,Tsui,625,Spain,Female,57,7,0,1,0,0,84106.17,1
15707674,Marino,515,France,Female,58,2,131852.81,1,1,0,81436.68,1
15565706,Akobundu,612,Spain,Male,35,1,0,1,1,1,83256.26,1
15587596,Morrison,628,Spain,Female,39,8,107553.33,1,1,0,117523.41,0
15751943,Mai,529,Spain,Female,43,5,0,2,0,0,79476.63,0
15621227,Hs?eh,668,Germany,Female,46,7,161806.09,1,1,1,173052.19,0
15757588,Wright,526,France,Male,30,9,0,2,0,0,100995.68,0
15640922,Demaine,791,France,Female,52,7,0,1,1,1,122782.5,0
15567557,Chien,573,France,Male,27,2,128243.03,1,1,1,11631.34,0
15670103,Dickinson,565,France,Female,38,5,126645.13,1,1,1,168303.55,0
15720929,Kazantseva,604,France,Female,47,8,62094.71,3,0,0,9308.1,1
15732774,Marchesi,656,France,Male,37,7,112291.34,1,1,0,153157.97,0
15628558,Pan,447,France,Female,44,5,89188.83,1,1,1,75408.24,0
15729201,Harewood,682,France,Male,55,9,0,1,1,0,153356.8,1
15731117,Kao,437,Spain,Male,28,2,109161.25,1,1,0,152987.42,0
15615207,Yeh,792,Spain,Male,47,0,0,1,1,1,5557.88,1
15773512,Bischof,627,Spain,Female,25,4,0,1,1,1,194313.93,0
15572145,Ashton,767,France,Female,34,8,0,2,1,0,94767.77,0
15642710,Napolitani,686,France,Male,26,7,0,2,1,0,1540.89,0
15574213,Wilson,789,France,Female,53,1,158271.74,1,1,1,5036.39,1
15718852,Uren,794,France,Male,56,9,96951.21,1,1,1,71776.76,0
15583840,Okechukwu,587,Germany,Male,35,5,121863.61,1,1,1,23481.69,1
15782418,Ku,589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1
15813504,Onyemachukwu,543,Germany,Female,25,1,146566.01,1,0,1,161407.48,0
15711314,Kao,589,Spain,Female,45,1,0,1,0,0,125939.22,1
15621064,Russell,701,Germany,Male,23,5,186101.18,2,1,1,76611.33,0
15627847,Woronoff,850,France,Male,40,6,0,1,1,0,136985.08,1
15588090,Ferri,726,Germany,Female,51,8,107494.86,2,1,0,140937.91,1
15735270,Ruggiero,767,Spain,Male,47,2,0,1,1,0,48161.18,1
15671804,Wilding,648,Spain,Male,36,8,146943.38,2,1,1,130041.45,0
15753215,Yashina,651,Spain,Female,36,8,0,2,1,0,91652.43,0
15789941,Yevseyev,633,France,Female,36,6,125130.28,1,0,0,125961.48,0
15691061,Rapuokwu,740,France,Female,37,9,0,2,1,1,73225.31,0
15808326,Maslov,592,France,Female,34,9,0,2,1,1,20460.2,0
15566660,Cole,670,France,Female,41,10,0,3,1,0,81602.02,0
15778947,Sullivan,628,France,Male,36,3,0,2,1,1,8742.91,0
15632977,Hsiao,745,France,Male,47,5,0,2,0,0,145789.71,0
15591747,Rossi,705,France,Male,32,3,0,2,0,0,129576.99,0
15567335,Allsop,559,France,Female,42,7,0,2,1,1,190040.29,0
15609299,Chamberlain,595,France,Male,29,6,150685.79,1,1,0,87771.06,0
15669945,Jackson,492,France,Male,35,4,141359.37,2,1,0,39519.53,0
15736271,Dumetochukwu,498,France,Female,29,9,0,1,1,0,190035.83,0
15710390,Uspensky,655,France,Female,39,6,94631.26,2,1,1,148948.52,0
15756481,Garcia,636,France,Female,39,3,118336.14,1,1,0,184691.77,0
15736730,Soto,634,France,Female,45,2,0,1,1,1,143458.31,0
15626040,McDonald,793,Spain,Male,63,0,0,2,0,1,27166.75,0
15746553,Castles,526,Germany,Male,50,5,124233.24,1,0,1,159456.87,1
15622518,Stephenson,768,France,Female,26,5,51116.26,1,1,1,70454.79,1
15684908,Davidson,540,Germany,Male,64,1,91869.69,1,0,1,95421,0
15569446,Tu,732,France,Female,34,8,122338.43,2,1,0,187985.85,0
15777504,Colbert,617,France,Female,30,8,0,1,1,1,92621.9,0
15677906,Owens,637,Spain,Female,54,5,0,1,0,1,150836.98,0
15703292,Chimezie,573,France,Male,26,8,86270.93,2,1,1,90177.3,0
15712938,Genovese,531,France,Male,44,3,0,2,1,1,34416.79,0
15631359,Daluchi,489,France,Female,38,5,117289.92,1,0,0,85231.88,0
15720847,Sheffield,601,France,Male,35,2,0,2,1,1,118983.18,0
15787830,Bailey,452,Germany,Male,33,7,153663.27,1,1,0,111868.23,0
15599869,Dyson,728,Spain,Female,29,1,0,1,1,1,83056.22,0
15592078,Davide,590,Germany,Female,27,8,123599.49,2,1,0,1676.92,0
15596228,Uwaezuoke,490,France,Male,29,4,0,2,1,0,32089.57,0
15578462,Hs?,596,Spain,Female,76,9,134208.25,1,1,1,13455.43,0
15756894,Onwuka,635,France,Male,29,1,0,1,0,1,24865.54,0
15796167,Flores,782,Germany,Male,35,7,98556.89,2,1,0,117644.36,0
15664808,Nicoll,790,Spain,Female,37,3,0,3,0,0,98897.32,0
15664555,Hughes,587,France,Male,40,2,0,4,0,1,106174.7,1
15607278,Romano,794,Spain,Female,46,8,134593.79,1,1,1,46386.37,0
15585222,Norman,515,France,Male,41,8,0,2,1,1,185054.14,0
15750299,Davison,746,Spain,Male,24,10,68781.82,1,0,1,47997.39,0
15761294,Manna,667,Germany,Female,56,8,137464.04,1,1,0,130846.79,1
15810454,Reed,709,France,Male,32,4,147307.91,1,0,1,40861.55,0
15673984,Daniels,536,France,Female,35,8,0,1,1,0,171840.24,1
15609319,Hunt,711,France,Female,41,3,145754.91,1,1,1,101455.07,0
15709941,Feng,753,France,Male,46,8,0,3,1,0,90747.94,1
15580252,Waters,748,France,Male,44,4,112610.77,1,0,1,2048.55,0
15741275,Yuan,623,France,Female,57,7,71481.79,2,1,1,84421.34,0
15707132,Yudin,465,France,Male,33,5,0,2,0,1,78698.09,0
15600708,Calabresi,640,Spain,Female,34,3,77826.8,1,1,1,168544.85,0
15804787,Onyemauchechukwu,562,France,Male,75,5,87140.85,1,1,1,39351.64,0
15690021,Martin,502,Germany,Female,42,0,132002.7,1,0,1,28204.98,1
15763895,Hung,536,France,Male,32,7,178011.5,2,1,0,22375.14,0
15623478,Maslova,670,Germany,Female,32,4,102954.68,2,0,1,134942.45,0
15797910,Zetticci,775,Germany,Male,51,2,123783.25,1,1,1,134901.57,0
15577751,Pisano,759,Germany,Male,30,4,101802.67,1,0,0,8693.8,0
15781777,Sutherland,604,France,Male,33,3,148659.48,1,0,0,42437.75,0
15740527,Lai,766,Germany,Female,62,7,142724.48,1,0,1,5893.23,1
15721251,Watson,554,Spain,Female,41,4,112152.89,1,0,1,36242.19,0
15602994,Gorbunov,487,France,Female,53,10,89550.85,1,0,1,90076.85,0
15750769,Padovano,725,France,Male,35,7,75915.75,1,1,0,150507.43,0
15740175,Raynor,732,Germany,Female,42,2,118889.66,2,0,0,87422.15,0
15679968,Ting,623,France,Male,40,5,118788.57,1,1,0,192867.4,0
15694404,Eberegbulam,781,France,Female,42,3,156555.54,1,1,1,175674.01,0
15657529,Chin,714,Germany,Male,53,1,99141.86,1,1,1,72496.05,1
15762882,Manna,577,Germany,Female,31,4,61211.18,1,1,1,145250.43,0
15642579,Chang,731,Spain,Female,37,1,128932.4,1,1,1,180712.52,0
15598884,Kent,650,Spain,Female,23,5,0,1,1,1,180622.43,0
15770185,Buckley,779,France,Male,32,10,80728.15,1,1,0,86306.75,0
15800287,Micco,706,Spain,Female,46,2,127660.46,2,1,0,150156.82,1
15665861,Avdeev,733,Spain,Male,44,3,106070.89,1,0,1,101617.43,0
15662203,Bremer,579,Germany,Female,42,3,137560.38,2,1,1,85424.34,0
15616454,Davidson,476,Germany,Female,34,8,111905.43,1,0,1,197221.81,1
15702788,Gadsdon,775,France,Male,40,9,126212.64,1,1,0,70196.57,0
15778149,Connolly,538,Spain,Male,68,9,0,2,1,0,110440.5,1
15680001,McDonald,602,France,Male,38,7,111835.94,2,1,0,124389.61,0
15711991,Chiawuotu,615,France,Male,30,8,0,2,0,0,3183.15,0
15633834,Milne,700,Germany,Female,28,3,99705.69,2,0,0,146723.72,0
15765266,Fleming,615,France,Male,32,1,0,2,0,0,2139.25,0
15791867,Hicks,544,Germany,Male,44,2,108895.93,1,0,0,69228.2,1
15675380,Logan,573,Spain,Male,56,3,154669.77,1,0,1,115462.27,1
15770576,Hammond,555,Spain,Male,50,7,128061,2,1,1,62375.1,0
15775294,Weber,692,France,Female,31,2,0,2,1,0,91829.17,1
15727059,Lettiere,476,France,Female,40,4,0,2,0,0,182547.04,0
15702499,Schnaars,770,Spain,Male,46,9,190678.02,1,1,1,14725.36,0
15611699,Tao,641,France,Female,40,7,0,1,1,0,126996.67,0
15654000,Algarin,705,France,Female,35,5,0,1,1,0,133991.11,1
15657881,Onyemere,784,France,Male,38,5,136712.91,1,0,1,169920.92,0
15719991,Korovina,727,Spain,Female,52,1,154733.97,1,1,0,80259.67,1
15720687,Chidubem,576,France,Female,41,4,112609.91,1,0,0,191035.18,1
15687079,King,646,Spain,Male,69,10,115462.44,1,1,0,40421.87,0
15582276,Greco,638,France,Male,34,5,133501.36,1,0,1,155643.04,0
15763980,Beneventi,632,Germany,Male,30,1,58668.02,1,1,1,78670.52,0
15720774,P'eng,850,Spain,Male,44,7,89118.26,1,1,0,104240.77,1
15592194,Metcalf,492,France,Female,28,9,0,2,1,0,95957.09,0
15803685,Greco,673,Germany,Female,77,10,76510.52,2,0,1,59595.66,0
15759456,Lupton,609,Spain,Male,34,7,140694.78,2,1,0,46266.63,0
15611544,Ibeamaka,701,Germany,Male,36,7,95448.32,2,1,0,189085.07,0
15794257,Hsiung,651,France,Male,34,4,91562.99,1,1,1,123954.15,0
15681697,Rueda,508,France,Male,31,8,72541.48,1,1,0,129803.08,0
15579566,Li Fonti,616,Spain,Female,43,3,120867.18,1,1,0,18761.92,1
15577970,Alexeeva,489,France,Male,34,5,0,1,0,0,43540.59,0
15727489,Madueke,567,Spain,Female,45,1,157320.51,1,1,0,62193.92,0
15764284,Torres,714,Spain,Male,27,3,0,3,1,1,129130.09,0
15581811,Chukwubuikem,678,Germany,Female,30,1,139676.95,2,0,1,16146,0
15622527,Holloway,581,France,Female,55,6,0,1,1,1,22442.13,0
15753362,Evdokimov,748,Spain,Male,60,3,0,2,1,1,78194.37,0
15666652,Anayolisa,781,France,Female,19,3,0,2,1,1,124297.32,0
15789714,Semmens,691,Spain,Male,21,3,103000.94,1,1,1,104648.58,0
15771543,Tu,507,Germany,Male,31,2,134237.07,1,1,1,166423.66,1
15748327,Anderson,724,Germany,Male,34,6,118235.7,2,0,0,157137.23,0
15754649,Fang,705,Spain,Female,57,3,0,2,1,1,34134.14,0
15810460,Fanucci,708,Spain,Female,64,5,0,3,0,1,112520.07,1
15771742,Boyle,580,Germany,Male,38,9,115442.19,2,1,0,128481.5,1
15642160,Milanesi,850,France,Male,38,5,0,2,1,0,16491.64,0
15798439,Davidson,714,Spain,Male,25,2,0,1,1,1,132979.43,0
15605293,McKay,559,France,Female,43,1,0,2,1,1,196645.87,0
15692631,Bogdanova,577,Spain,Female,44,8,115557,1,0,1,127506.76,0
15665376,Lavrentiev,647,Germany,Female,35,3,166518.63,2,1,0,147930.46,0
15772412,Corser,554,Spain,Male,30,6,135370.12,1,1,1,179689.05,1
15654577,Alexeeva,549,Germany,Male,54,5,92877.33,1,1,0,2619.64,1
15585427,Madueke,528,France,Female,26,10,102073.67,2,0,0,166799.93,0
15584536,Barber,720,Germany,Male,46,3,97042.6,1,1,1,133516.51,1
15585853,McCardle,743,Spain,Male,41,7,0,1,1,0,163736.09,1
15645271,Radcliffe-Brown,615,Germany,Male,24,8,108528.07,2,0,0,179488.41,1
15579387,Ni,635,Germany,Female,44,2,79064.85,2,0,1,113291.75,0
15623107,Chukwumaobim,686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1
15754072,Dennis,840,Spain,Female,36,6,0,2,1,0,141364.27,0
15666163,Hayward,695,France,Male,43,1,100421.1,1,1,1,101141.28,0
15765192,Jones,564,France,Male,26,7,84006.88,2,0,0,183490.99,0
15804822,L?,805,France,Female,31,4,0,2,1,0,4798.12,0
15612893,Nelson,558,Spain,Male,45,4,0,1,1,0,131807.14,0
15593636,Cardus,657,France,Female,39,4,80293.81,1,1,0,97192.76,0
15693326,Whitehouse,641,France,Female,42,7,125437.14,2,0,0,164128.58,0
15809901,Johnstone,755,France,Male,36,8,0,2,1,0,176809.87,0
15759751,Tsui,483,France,Male,48,1,0,2,1,1,110059.38,0
15605425,Chia,545,Germany,Female,44,2,127536.44,1,1,0,108398.63,0
15801934,Su,678,France,Male,66,8,0,2,1,1,47117.03,0
15592000,Calabresi,781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1
15618695,Ts'ui,571,Spain,Female,22,3,108117.1,1,0,1,53328.7,0
15637110,McCulloch,634,Spain,Female,35,10,0,1,1,0,82634.41,0
15727408,Koo,523,Germany,Male,27,8,61688.61,2,1,0,147059.16,0
15716328,Miller,501,France,Female,40,2,0,2,0,0,141946.92,0
15669060,Woolnough,662,France,Male,74,6,0,2,1,0,123583.85,0
15675854,Douglas,573,Spain,Male,50,0,159304.07,1,0,1,155915.24,1
15621116,Fang,648,Germany,Male,33,5,138664.24,1,1,0,29076.27,0
15781495,Munro,662,France,Female,22,2,126362.57,2,1,1,97382.8,0
15740470,Vinogradov,725,France,Male,39,4,160652.45,2,1,0,57643.55,0
15714391,Lai,563,France,Female,35,2,183572.84,1,1,1,66006.75,1
15730137,Udegbulam,628,France,Male,31,0,88421.81,1,0,0,72350.47,0
15596455,Mao,546,Spain,Female,45,2,0,1,0,0,197789.83,1
15717290,Onyekaozulu,688,Germany,Male,41,2,112871.19,2,0,1,65520.74,0
15616555,Fu,850,Germany,Male,41,8,60880.68,1,1,0,31825.84,0
15659820,Cross,614,France,Female,34,5,0,2,1,0,185561.89,0
15696301,Snider,719,France,Female,37,9,101455.7,1,1,0,25803.59,1
15771087,Harrison,757,France,Female,71,0,88084.13,2,1,1,154337.47,0
15808831,Dale,669,France,Male,29,7,0,2,1,1,138145.62,0
15812241,Udinese,438,Germany,Male,59,7,127197.14,1,1,0,51565.98,1
15680370,DeRose,492,France,Male,39,7,0,2,0,1,71323.23,0
15780561,Hay,622,France,Female,39,9,83456.79,2,0,0,38882.34,0
15800784,Bruce,645,France,Male,42,4,98298.18,1,1,1,676.06,0
15715796,Romani,728,France,Male,37,0,0,2,1,1,72203.8,0
15605375,Tseng,651,France,Male,35,2,86911.8,1,1,0,174094.24,0
15621520,Tang,783,Germany,Female,42,2,139707.28,1,1,0,2150.22,0
15665460,Isayeva,732,Spain,Female,67,1,0,2,1,1,177783.04,0
15801152,Hill,553,Spain,Female,39,1,142876.98,2,1,0,44363.42,0
15756425,Barnes,660,France,Male,30,7,146301.31,1,0,0,96847.91,0
15674328,Moreno,670,France,Female,40,3,47364.45,1,1,1,148579.43,1
15742404,McGregor,718,France,Male,38,7,0,2,1,0,38308.34,0
15757140,Genovese,787,France,Male,51,0,58137.08,1,0,1,142538.31,0
15570051,Gill,775,Germany,Female,38,6,179886.41,2,0,0,153122.58,0
15669175,Ts'ai,479,Germany,Male,24,6,107637.97,2,0,1,169505.83,0
15790324,Green,660,France,Female,20,6,167685.56,1,1,0,57929.9,0
15691119,Martin,721,Germany,Male,68,4,136525.99,1,0,0,175399.14,0
15743478,Johnson,659,Germany,Male,39,8,52106.33,2,1,1,107964.36,0
15707007,Onio,743,France,Female,39,8,0,1,1,0,94263.44,0
15572547,Vaguine,670,France,Female,45,9,104930.38,1,1,0,155921.81,1
15567063,Manna,766,Germany,Female,34,6,106434.94,1,0,1,137995.66,1
15689633,Toomey,845,Spain,Female,38,2,112803.92,1,1,0,179631.85,0
15720637,Bell,710,Germany,Female,46,10,120530.34,1,1,0,166586.99,1
15616859,Bonwick,602,Germany,Female,43,2,113641.49,4,1,0,115116.35,1
15766166,Folliero,604,Spain,Male,43,2,145081.72,1,1,1,23881.62,0
15617655,Holt,564,Spain,Female,35,9,0,2,1,1,105837.38,0
15623450,Brown,637,Germany,Female,27,7,135842.89,1,1,1,101418.05,0
15796612,Ch'ang,527,France,Female,31,1,112203.25,1,1,0,182266.01,0
15795963,Fiorentini,687,France,Male,34,7,129895.19,1,0,1,28698.17,0
15781598,Middleton,756,Germany,Male,41,6,149049.92,1,0,1,50422.36,1
15691871,Millar,503,Germany,Male,42,9,153279.39,1,1,1,151336.96,0
15740345,Osborne,657,Spain,Male,42,5,41473.33,1,1,0,112979.6,1
15662626,Feng,666,France,Female,40,2,0,2,0,0,36371.27,0
15596575,Vale,615,Germany,Male,39,5,113193.51,2,1,1,52166.25,0
15657321,Arkwookerum,712,Germany,Male,27,8,113174.21,2,1,0,147261.58,0
15575955,Lujan,764,France,Female,24,0,0,2,1,0,88724.49,0
15743893,Alexeyeva,471,France,Male,42,3,164951.56,1,1,0,190531.77,0
15697270,Gannon,608,Spain,Male,27,4,153325.1,1,1,1,199953.33,0
15644356,Prokhorova,682,Spain,Female,47,10,134032.01,1,1,0,144290.97,0
15677586,Romero,587,Germany,Female,32,3,125445.04,2,1,1,130514.78,0
15571261,Toscani,714,Germany,Female,35,6,126077.43,2,1,1,53954.24,0
15698758,Onwuamaegbu,630,Spain,Female,31,1,0,2,1,1,169802.73,0
15787014,King,648,Germany,Female,28,8,90371.09,1,1,1,146851.73,0
15739857,Trentino,785,France,Female,40,3,0,2,1,1,96832.82,0
15774630,Peacock,601,Germany,Female,47,1,142802.02,1,1,1,57553.02,0
15805523,Nnaife,717,France,Female,28,1,90537.16,1,0,1,74800.99,0
15749557,Chao,707,France,Female,44,6,0,2,1,1,192542.17,0
15681180,Barese,771,France,Female,23,7,156123.73,1,1,0,72990.62,0
15742028,Udegbulam,602,France,Female,35,5,0,2,1,0,31050.02,0
15686463,Fu,626,France,Male,38,7,141074.59,1,1,0,52795.56,1
15654379,Onwuatuegwu,588,Spain,Male,59,4,0,2,1,1,27435.41,0
15783629,Degtyaryov,616,Germany,Female,42,6,117899.95,2,0,0,150266.81,0
15751193,Nnaemeka,621,Spain,Male,33,4,0,2,1,1,40299.23,0
15724099,Udinese,674,France,Male,26,6,166257.96,1,1,1,149369.41,0
15568429,Mitchell,633,Spain,Female,46,3,0,2,1,0,120250.58,0
15648967,Ch'en,698,Germany,Female,64,1,169362.43,1,1,0,84760.32,1
15664498,Golovanov,508,France,Male,26,7,205962,1,1,0,156424.4,0
15779522,Efimov,736,France,Female,24,0,0,2,1,0,109355.73,1
15583850,Davidson,672,Germany,Male,68,0,126061.51,2,1,1,184936.77,0
15696539,Wade,613,France,Female,21,7,105627.95,1,1,1,36560.51,0
15760121,Maynard,712,France,Male,32,9,100606.02,1,1,0,165693.06,0
15628279,Murphy,624,France,Female,38,3,0,2,1,1,163666.85,0
15766163,Zotova,676,France,Male,38,1,0,2,0,1,35644.79,0
15566467,Hannah,683,Germany,Female,32,0,138171.1,2,1,1,188203.58,0
15639049,Cartagena,489,France,Female,31,7,139395.08,1,0,1,6120.84,0
15736413,Hall,739,France,Male,29,1,0,2,1,1,164484.78,0
15634815,Hunt,701,France,Female,37,3,0,2,1,1,164268.28,0
15716381,Greece,666,Germany,Female,50,7,109062.28,1,1,1,140136.1,1
15708162,Thomson,565,Germany,Female,40,1,89994.71,2,0,1,121084.27,0
15569364,Victor,666,France,Male,36,3,0,2,1,0,35156.54,0
15791191,Mitchell,633,France,Male,59,2,103996.74,1,1,1,103159.11,0
15621205,Olisaemeka,578,France,Male,34,4,175111.11,1,1,1,74858.3,0
15704788,Krawczyk,812,Spain,Female,49,8,66079.45,2,0,0,91556.57,1
15775756,Alexandrova,809,Germany,Male,33,8,148055.74,1,0,0,199203.21,0
15641312,Paterson,615,France,Male,36,6,0,1,1,1,27011.8,1
15782531,Chou,684,Spain,Female,31,8,0,2,1,0,188637.05,0
15724428,Abel,544,France,Male,40,8,0,2,1,0,61581.2,0
15743617,Chesnokova,713,Germany,Male,47,1,95994.98,1,1,0,197529.23,0
15585839,Niu,633,France,Male,37,2,0,2,1,0,182258.17,0
15658158,Sullivan,672,Germany,Female,23,10,110741.56,1,1,0,80778.5,0
15637678,Ma,661,France,Male,35,5,0,1,1,0,155394.52,0
15701809,Cavill,749,Spain,Female,28,3,0,1,1,0,3408.7,0
15676937,Nicholls,635,Spain,Female,32,8,0,2,1,1,19367.98,1
15778975,Nnonso,850,Germany,Female,70,1,96947.58,3,1,0,62282.99,1
15710375,Gibson,641,France,Male,41,6,0,2,1,0,65396.79,0
15579914,Garcia,633,Germany,Male,30,2,109786.82,2,1,1,139712.81,0
15595160,Renwick,413,Spain,Male,35,2,0,2,1,1,60972.84,0
15595391,Norris,538,France,Male,31,1,0,2,1,0,1375.46,0
15630363,Nkemakonam,437,France,Female,39,0,102721.49,1,0,0,22191.82,0
15692443,Piccio,612,Spain,Male,33,5,69478.57,1,1,0,8973.67,1
15593795,Linton,516,Germany,Female,53,1,156674.2,1,1,0,118502.34,1
15642824,Onyekaozulu,826,Spain,Female,56,8,174506.1,2,0,1,161802.82,1
15683524,Tobenna,660,Germany,Female,23,6,166070.48,2,0,0,90494.72,0
15713532,Wang,646,Germany,Female,29,4,105957.44,1,1,0,15470.91,0
15719827,O'Donnell,767,France,Male,36,3,0,1,0,0,65147.27,0
15578435,Langlands,640,France,Male,40,8,110340.68,1,1,1,157886.6,0
15723028,Smith,778,France,Male,33,1,0,2,1,0,85439.73,0
15595609,Sykes,679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0
15622443,Marshall,549,France,Male,31,4,0,2,0,1,25684.85,0
15579112,Gibson,598,France,Male,47,2,0,2,1,1,186116.54,0
15648479,Stephenson,655,France,Female,45,0,0,2,1,0,166830.71,0
15659234,Y?,494,France,Male,30,3,85704.95,1,0,1,27886.06,0
15811970,Kang,653,France,Female,42,1,0,2,1,1,5768.32,0
15774192,Miller,539,Germany,Female,38,8,105435.74,1,0,0,80575.44,1
15595136,Kryukov,645,France,Female,37,1,0,2,1,1,68987.55,0
